Raw;Time;Signal;Price;Max Price;Min Price;Profit (1);Profit (1%)
Shares Jess Bot, [24.08.2022 20:26] Buy signal for NVDA:NASDAQ 2022-08-24 12:25:00 173.57 "engulfing(5min) : 26 | 1.40% / 0.16%;24.08.2022 20:26;engulfing(5min);173.57
Shares Jess Bot, [24.08.2022 20:33] Buy signal for NVDA:NASDAQ 2022-08-24 12:30:00 173.55 "engulfing(5min) : 26 | 1.40% / 0.16%;24.08.2022 20:33;engulfing(5min);173.55
Shares Jess Bot, [24.08.2022 20:34] Buy signal for NVDA:NASDAQ 2022-08-24 12:30:00 173.695 "engulfing(30min) : 8 | 1.98% / 0.03%;24.08.2022 20:34;engulfing(30min);173.695
Shares Jess Bot, [24.08.2022 20:35] Buy signal for NVDA:NASDAQ 2022-08-24 12:30:00 173.695 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 20:35;big-c(5min);173.695
Shares Jess Bot, [24.08.2022 21:09] Buy signal for NVDA:NASDAQ 2022-08-24 13:05:00 172.67 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 21:09;big-c(5min);172.67
Shares Jess Bot, [24.08.2022 21:11] Buy signal for NVDA:NASDAQ 2022-08-24 13:05:00 172.77 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 21:11;big-c(5min);172.77
Shares Jess Bot, [24.08.2022 21:18] Buy signal for NVDA:NASDAQ 2022-08-24 13:15:00 172.63 "engulfing(15min) : 10 | 1.86% / 0.08%;24.08.2022 21:18;engulfing(15min);172.63
Shares Jess Bot, [24.08.2022 21:28] Buy signal for NVDA:NASDAQ 2022-08-24 13:15:00 171.66 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 21:28;vwap(15min);171.66
Shares Jess Bot, [24.08.2022 21:55] Buy signal for NVDA:NASDAQ 2022-08-24 13:45:00 171.61 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 21:55;vwap(15min);171.61
Shares Jess Bot, [24.08.2022 21:59] Buy signal for NVDA:NASDAQ 2022-08-24 13:55:00 171.75 "engulfing(5min) : 26 | 1.40% / 0.16%;24.08.2022 21:59;engulfing(5min);171.75
Shares Jess Bot, [24.08.2022 22:00] Buy signal for NVDA:NASDAQ 2022-08-24 13:45:00 171.8656 "mama(15min) : 8 | 1.74% / 0.33%;24.08.2022 22:00;mama(15min);171.8656
Shares Jess Bot, [24.08.2022 22:21] Buy signal for NVDA:NASDAQ 2022-08-24 14:15:00 171.72 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 22:21;vwap(15min);171.72
Shares Jess Bot, [24.08.2022 22:34] Buy signal for NVDA:NASDAQ 2022-08-24 14:30:00 171.635 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 22:34;vwap(15min);171.635
Shares Jess Bot, [24.08.2022 22:34] Buy signal for NVDA:NASDAQ 2022-08-24 14:30:00 171.635 "bband(15min) : 8 | 1.54% / 0.27%;24.08.2022 22:34;bband(15min);171.635
Shares Jess Bot, [24.08.2022 22:38] Buy signal for NVDA:NASDAQ 2022-08-24 14:30:00 171.685 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 22:38;vwap(15min);171.685
Shares Jess Bot, [24.08.2022 22:40] Buy signal for NVDA:NASDAQ 2022-08-24 14:30:00 171.7293 "mama(15min) : 8 | 1.74% / 0.33%;24.08.2022 22:40;mama(15min);171.7293
Shares Jess Bot, [24.08.2022 22:44] Buy signal for NVDA:NASDAQ 2022-08-24 14:30:00 171.67 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 22:44;vwap(15min);171.67
Shares Jess Bot, [24.08.2022 22:46] Buy signal for NVDA:NASDAQ 2022-08-24 14:45:00 171.6099 "vwap(15min) : 70 | 1.51% / 0.24%;24.08.2022 22:46;vwap(15min);171.6099
Shares Jess Bot, [24.08.2022 22:47] Buy signal for NVDA:NASDAQ 2022-08-24 14:45:00 171.6099 "bband(15min) : 8 | 1.54% / 0.27%;24.08.2022 22:47;bband(15min);171.6099
Shares Jess Bot, [24.08.2022 22:55] Buy signal for NVDA:NASDAQ 2022-08-24 14:45:00 172.2 "mama(15min) : 8 | 1.74% / 0.33%;24.08.2022 22:55;mama(15min);172.2
Shares Jess Bot, [24.08.2022 22:56] Buy signal for NVDA:NASDAQ 2022-08-24 14:50:00 172.05 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 22:56;big-c(5min);172.05
Shares Jess Bot, [24.08.2022 23:06] Buy signal for NVDA:NASDAQ 2022-08-24 15:05:00 172.34 "engulfing(5min) : 26 | 1.40% / 0.16%;24.08.2022 23:06;engulfing(5min);172.34
Shares Jess Bot, [24.08.2022 23:07] Buy signal for NVDA:NASDAQ 2022-08-24 15:05:00 172.25 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 23:07;big-c(5min);172.25
Shares Jess Bot, [24.08.2022 23:07] Buy signal for NVDA:NASDAQ 2022-08-24 15:00:00 172.25 "engulfing(30min) : 8 | 1.98% / 0.03%;24.08.2022 23:07;engulfing(30min);172.25
Shares Jess Bot, [24.08.2022 23:10] Buy signal for NVDA:NASDAQ 2022-08-24 15:00:00 172.34 "mama(15min) : 8 | 1.74% / 0.33%;24.08.2022 23:10;mama(15min);172.34
Shares Jess Bot, [24.08.2022 23:13] Buy signal for NVDA:NASDAQ 2022-08-24 15:00:00 172.47 "mama(15min) : 8 | 1.74% / 0.33%;24.08.2022 23:13;mama(15min);172.47
Shares Jess Bot, [24.08.2022 23:15] Buy signal for NVDA:NASDAQ 2022-08-24 15:10:00 172.57 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 23:15;big-c(5min);172.57
Shares Jess Bot, [24.08.2022 23:17] Buy signal for NVDA:NASDAQ 2022-08-24 15:15:00 172.59 "mama(5min) : 16 | 1.59% / 0.23%;24.08.2022 23:17;mama(5min);172.59
Shares Jess Bot, [24.08.2022 23:37] Buy signal for NVDA:NASDAQ 2022-08-24 15:35:00 173.02 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 23:37;big-c(5min);173.02
Shares Jess Bot, [24.08.2022 23:44] Buy signal for NVDA:NASDAQ 2022-08-24 15:40:00 173.3999 "big-c(5min) : 39 | 1.20% / 0.09%;24.08.2022 23:44;big-c(5min);173.3999
Shares Jess Bot, [25.08.2022 17:30] Buy signal for NVDA:NASDAQ 2022-08-24 15:45:00 169.87 "bband(15min) : 8 | 1.14% / 0.26%;25.08.2022 17:30;bband(15min);169.87
Shares Jess Bot, [25.08.2022 17:30] Buy signal for NVDA:NASDAQ 2022-08-24 15:45:00 169.87 "vwap(15min) : 70 | 1.43% / 0.25%;25.08.2022 17:30;vwap(15min);169.87
Shares Jess Bot, [25.08.2022 17:31] Buy signal for NVDA:NASDAQ 2022-08-25 09:30:00 170.18 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 17:31;big-c(5min);170.18
Shares Jess Bot, [25.08.2022 17:32] Buy signal for NVDA:NASDAQ 2022-08-25 09:30:00 170.28 "vwap(15min) : 70 | 1.43% / 0.25%;25.08.2022 17:32;vwap(15min);170.28
Shares Jess Bot, [25.08.2022 17:34] Buy signal for NVDA:NASDAQ 2022-08-25 09:30:00 170.0231 "vwap(15min) : 70 | 1.43% / 0.25%;25.08.2022 17:34;vwap(15min);170.0231
Shares Jess Bot, [25.08.2022 17:38] Buy signal for NVDA:NASDAQ 2022-08-25 09:35:00 170.06 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 17:38;big-c(5min);170.06
Shares Jess Bot, [25.08.2022 17:38] Buy signal for NVDA:NASDAQ 2022-08-25 09:30:00 170.06 "vwap(15min) : 70 | 1.43% / 0.25%;25.08.2022 17:38;vwap(15min);170.06
Shares Jess Bot, [25.08.2022 17:39] Buy signal for NVDA:NASDAQ 2022-08-25 09:35:00 171.65 "engulfing(5min) : 25 | 1.31% / 0.13%;25.08.2022 17:39;engulfing(5min);171.65
Shares Jess Bot, [25.08.2022 17:40] Buy signal for NVDA:NASDAQ 2022-08-25 09:30:00 171.585 "bband(15min) : 8 | 1.14% / 0.26%;25.08.2022 17:40;bband(15min);171.585
Shares Jess Bot, [25.08.2022 17:47] Buy signal for NVDA:NASDAQ 2022-08-25 09:45:00 172.08 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 17:47;big-c(5min);172.08
Shares Jess Bot, [25.08.2022 17:48] Buy signal for NVDA:NASDAQ 2022-08-25 09:45:00 171.4 "bband(15min) : 8 | 1.14% / 0.26%;25.08.2022 17:48;bband(15min);171.4
Shares Jess Bot, [25.08.2022 17:52] Buy signal for NVDA:NASDAQ 2022-08-25 09:45:00 170.49 "vwap(15min) : 70 | 1.43% / 0.25%;25.08.2022 17:52;vwap(15min);170.49
Shares Jess Bot, [25.08.2022 17:59] Buy signal for NVDA:NASDAQ 2022-08-25 09:55:00 171.9501 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 17:59;big-c(5min);171.9501
Shares Jess Bot, [25.08.2022 18:09] Buy signal for NVDA:NASDAQ 2022-08-25 10:05:00 174.2007 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 18:09;big-c(5min);174.2007
Shares Jess Bot, [25.08.2022 18:11] Buy signal for NVDA:NASDAQ 2022-08-25 10:10:00 174.6927 "mama(5min) : 15 | 1.56% / 0.25%;25.08.2022 18:11;mama(5min);174.6927
Shares Jess Bot, [25.08.2022 18:17] Buy signal for NVDA:NASDAQ 2022-08-25 10:15:00 174.669 "mama(15min) : 8 | 1.74% / 0.33%;25.08.2022 18:17;mama(15min);174.669
Shares Jess Bot, [25.08.2022 18:22] Buy signal for NVDA:NASDAQ 2022-08-25 10:15:00 175.21 "mama(15min) : 8 | 1.74% / 0.33%;25.08.2022 18:22;mama(15min);175.21
Shares Jess Bot, [25.08.2022 18:24] Buy signal for NVDA:NASDAQ 2022-08-25 10:20:00 176.46 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 18:24;big-c(5min);176.46
Shares Jess Bot, [25.08.2022 18:43] Buy signal for NVDA:NASDAQ 2022-08-25 10:40:00 177.8506 "engulfing(5min) : 25 | 1.31% / 0.13%;25.08.2022 18:43;engulfing(5min);177.8506
Shares Jess Bot, [25.08.2022 19:12] Buy signal for NVDA:NASDAQ 2022-08-25 11:10:00 175.92 "engulfing(5min) : 25 | 1.31% / 0.13%;25.08.2022 19:12;engulfing(5min);175.92
Shares Jess Bot, [25.08.2022 19:22] Buy signal for NVDA:NASDAQ 2022-08-25 11:15:00 176.615 "engulfing(15min) : 11 | 1.47% / 0.07%;25.08.2022 19:22;engulfing(15min);176.615
Shares Jess Bot, [25.08.2022 19:29] Buy signal for NVDA:NASDAQ 2022-08-25 11:25:00 176.3201 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 19:29;big-c(5min);176.3201
Shares Jess Bot, [25.08.2022 19:32] Buy signal for NVDA:NASDAQ 2022-08-25 11:30:00 176.41 "mama(1h) : 8 | 1.25% / 0.30%;25.08.2022 19:32;mama(1h);176.41
Shares Jess Bot, [25.08.2022 19:36] Buy signal for NVDA:NASDAQ 2022-08-25 11:35:00 177.306 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 19:36;big-c(5min);177.306
Shares Jess Bot, [25.08.2022 20:34] Buy signal for NVDA:NASDAQ 2022-08-25 12:30:00 176.48 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 20:34;big-c(5min);176.48
Shares Jess Bot, [25.08.2022 20:51] Buy signal for NVDA:NASDAQ 2022-08-25 12:50:00 176.52 "engulfing(5min) : 25 | 1.31% / 0.13%;25.08.2022 20:51;engulfing(5min);176.52
Shares Jess Bot, [25.08.2022 20:53] Buy signal for NVDA:NASDAQ 2022-08-25 12:50:00 176.8043 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 20:53;big-c(5min);176.8043
Shares Jess Bot, [25.08.2022 21:16] Buy signal for NVDA:NASDAQ 2022-08-25 13:15:00 177.27 "engulfing(15min) : 11 | 1.47% / 0.07%;25.08.2022 21:16;engulfing(15min);177.27
Shares Jess Bot, [25.08.2022 21:20] Buy signal for NVDA:NASDAQ 2022-08-25 13:15:00 177.255 "engulfing(15min) : 11 | 1.47% / 0.07%;25.08.2022 21:20;engulfing(15min);177.255
Shares Jess Bot, [25.08.2022 21:22] Buy signal for NVDA:NASDAQ 2022-08-25 13:15:00 177.3 "engulfing(15min) : 11 | 1.47% / 0.07%;25.08.2022 21:22;engulfing(15min);177.3
Shares Jess Bot, [25.08.2022 21:34] Buy signal for NVDA:NASDAQ 2022-08-25 13:30:00 177.8599 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 21:34;big-c(5min);177.8599
Shares Jess Bot, [25.08.2022 22:55] Buy signal for NVDA:NASDAQ 2022-08-25 14:50:00 176.8996 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 22:55;big-c(5min);176.8996
Shares Jess Bot, [25.08.2022 22:57] Buy signal for NVDA:NASDAQ 2022-08-25 14:55:00 177.255 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 22:57;big-c(5min);177.255
Shares Jess Bot, [25.08.2022 22:59] Buy signal for NVDA:NASDAQ 2022-08-25 14:55:00 177.145 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 22:59;big-c(5min);177.145
Shares Jess Bot, [25.08.2022 23:20] Buy signal for NVDA:NASDAQ 2022-08-25 15:15:00 177.46 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 23:20;big-c(5min);177.46
Shares Jess Bot, [25.08.2022 23:38] Buy signal for NVDA:NASDAQ 2022-08-25 15:35:00 177.32 "mama(5min) : 15 | 1.56% / 0.25%;25.08.2022 23:38;mama(5min);177.32
Shares Jess Bot, [25.08.2022 23:40] Buy signal for NVDA:NASDAQ 2022-08-25 15:35:00 177.525 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 23:40;big-c(5min);177.525
Shares Jess Bot, [25.08.2022 23:42] Buy signal for NVDA:NASDAQ 2022-08-25 15:40:00 178.08 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 23:42;big-c(5min);178.08
Shares Jess Bot, [25.08.2022 23:48] Buy signal for NVDA:NASDAQ 2022-08-25 15:45:00 178.34 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 23:48;big-c(5min);178.34
Shares Jess Bot, [25.08.2022 23:58] Buy signal for NVDA:NASDAQ 2022-08-25 15:55:00 179.02 "big-c(5min) : 39 | 1.01% / 0.07%;25.08.2022 23:58;big-c(5min);179.02
Shares Jess Bot, [26.08.2022 17:32] Buy signal for NVDA:NASDAQ 2022-08-26 09:30:00 178.4834 "vwap(15min) : 86 | 1.26% / 0.24%;26.08.2022 17:32;vwap(15min);178.4834
Shares Jess Bot, [26.08.2022 17:35] Buy signal for NVDA:NASDAQ 2022-08-26 09:30:00 178.43 "vwap(15min) : 86 | 1.26% / 0.24%;26.08.2022 17:35;vwap(15min);178.43
Shares Jess Bot, [26.08.2022 17:41] Buy signal for NVDA:NASDAQ 2022-08-26 09:30:00 177.4557 "vwap(15min) : 86 | 1.26% / 0.24%;26.08.2022 17:41;vwap(15min);177.4557
Shares Jess Bot, [26.08.2022 17:45] Buy signal for NVDA:NASDAQ 2022-08-26 09:30:00 175.96 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 17:45;bband(15min);175.96
Shares Jess Bot, [26.08.2022 17:53] Buy signal for NVDA:NASDAQ 2022-08-26 09:45:00 175.8 "mama(15min) : 10 | 1.47% / 0.31%;26.08.2022 17:53;mama(15min);175.8
Shares Jess Bot, [26.08.2022 17:59] Buy signal for NVDA:NASDAQ 2022-08-26 09:55:00 177.23 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 17:59;big-c(5min);177.23
Shares Jess Bot, [26.08.2022 18:01] Buy signal for NVDA:NASDAQ 2022-08-26 09:45:00 176.75 "vwap(15min) : 86 | 1.26% / 0.24%;26.08.2022 18:01;vwap(15min);176.75
Shares Jess Bot, [26.08.2022 18:02] Buy signal for NVDA:NASDAQ 2022-08-26 09:45:00 176.05 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 18:02;bband(15min);176.05
Shares Jess Bot, [26.08.2022 18:10] Buy signal for NVDA:NASDAQ 2022-08-26 10:05:00 179.24 "engulfing(5min) : 25 | 1.23% / 0.12%;26.08.2022 18:10;engulfing(5min);179.24
Shares Jess Bot, [26.08.2022 18:10] Buy signal for NVDA:NASDAQ 2022-08-26 10:05:00 179.24 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 18:10;big-c(5min);179.24
Shares Jess Bot, [26.08.2022 18:11] Buy signal for NVDA:NASDAQ 2022-08-26 10:00:00 177.7 "engulfing(30min) : 6 | 1.76% / 0.03%;26.08.2022 18:11;engulfing(30min);177.7
Shares Jess Bot, [26.08.2022 18:16] Buy signal for NVDA:NASDAQ 2022-08-26 10:00:00 176.2835 "vwap(15min) : 86 | 1.26% / 0.24%;26.08.2022 18:16;vwap(15min);176.2835
Shares Jess Bot, [26.08.2022 18:16] Buy signal for NVDA:NASDAQ 2022-08-26 10:00:00 176.2835 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 18:16;bband(15min);176.2835
Shares Jess Bot, [26.08.2022 18:20] Buy signal for NVDA:NASDAQ 2022-08-26 10:15:00 176.38 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 18:20;bband(15min);176.38
Shares Jess Bot, [26.08.2022 19:32] Buy signal for NVDA:NASDAQ 2022-08-26 11:30:00 169.0315 "ht-sin-lead(1h) : 5 | 1.20% / 0.29%;26.08.2022 19:32;ht-sin-lead(1h);169.0315
Shares Jess Bot, [26.08.2022 20:47] Buy signal for NVDA:NASDAQ 2022-08-26 12:45:00 166.62 "engulfing(5min) : 25 | 1.23% / 0.12%;26.08.2022 20:47;engulfing(5min);166.62
Shares Jess Bot, [26.08.2022 20:48] Buy signal for NVDA:NASDAQ 2022-08-26 12:45:00 166.78 "engulfing(15min) : 11 | 1.48% / 0.07%;26.08.2022 20:48;engulfing(15min);166.78
Shares Jess Bot, [26.08.2022 20:59] Buy signal for NVDA:NASDAQ 2022-08-26 12:45:00 166.7 "engulfing(15min) : 11 | 1.48% / 0.07%;26.08.2022 20:59;engulfing(15min);166.7
Shares Jess Bot, [26.08.2022 21:04] Buy signal for NVDA:NASDAQ 2022-08-26 13:00:00 166.53 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:04;bband(15min);166.53
Shares Jess Bot, [26.08.2022 21:09] Buy signal for NVDA:NASDAQ 2022-08-26 13:00:00 166.71 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:09;bband(15min);166.71
Shares Jess Bot, [26.08.2022 21:19] Buy signal for NVDA:NASDAQ 2022-08-26 13:15:00 166.0436 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:19;bband(15min);166.0436
Shares Jess Bot, [26.08.2022 21:29] Buy signal for NVDA:NASDAQ 2022-08-26 13:15:00 165.95 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:29;bband(15min);165.95
Shares Jess Bot, [26.08.2022 21:50] Buy signal for NVDA:NASDAQ 2022-08-26 13:45:00 165.1538 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:50;bband(15min);165.1538
Shares Jess Bot, [26.08.2022 21:58] Buy signal for NVDA:NASDAQ 2022-08-26 13:45:00 165.1717 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 21:58;bband(15min);165.1717
Shares Jess Bot, [26.08.2022 22:00] Buy signal for NVDA:NASDAQ 2022-08-26 13:45:00 165.22 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 22:00;bband(15min);165.22
Shares Jess Bot, [26.08.2022 22:09] Buy signal for NVDA:NASDAQ 2022-08-26 14:00:00 164.82 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 22:09;bband(15min);164.82
Shares Jess Bot, [26.08.2022 22:21] Buy signal for NVDA:NASDAQ 2022-08-26 14:15:00 164.5696 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 22:21;bband(15min);164.5696
Shares Jess Bot, [26.08.2022 22:21] Buy signal for NVDA:NASDAQ 2022-08-26 14:20:00 164.5696 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 22:21;big-c(5min);164.5696
Shares Jess Bot, [26.08.2022 22:24] Buy signal for NVDA:NASDAQ 2022-08-26 14:15:00 164.4117 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 22:24;bband(15min);164.4117
Shares Jess Bot, [26.08.2022 22:29] Buy signal for NVDA:NASDAQ 2022-08-26 14:25:00 164.71 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 22:29;big-c(5min);164.71
Shares Jess Bot, [26.08.2022 22:34] Buy signal for NVDA:NASDAQ 2022-08-26 14:30:00 164.97 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 22:34;big-c(5min);164.97
Shares Jess Bot, [26.08.2022 23:03] Buy signal for NVDA:NASDAQ 2022-08-26 15:00:00 165.25 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 23:03;big-c(5min);165.25
Shares Jess Bot, [26.08.2022 23:17] Buy signal for NVDA:NASDAQ 2022-08-26 15:15:00 164.7073 "big-c(5min) : 42 | 0.92% / 0.07%;26.08.2022 23:17;big-c(5min);164.7073
Shares Jess Bot, [26.08.2022 23:36] Buy signal for NVDA:NASDAQ 2022-08-26 15:30:00 163.8901 "bband(15min) : 9 | 1.19% / 0.22%;26.08.2022 23:36;bband(15min);163.8901
